cancel	dept_code	dept_group	week_section1	week_section2	week_section3	week_section4	authorize_p	authorize_r	brief_eng	dept_chiabbr	not_choose	course_code	percentage	full_flag	limit	selfTeach	credit	intensive	fillcounter	for_query	acadm_year	course_kind	selfTeachName	send_time	eng_name	course_group	exp_hours	serial_no	status	emi	counter_exceptAuth	rt	gender_restrict	eng_teach	classes	dept_engfull	restrict	school_avg	umd	authorize_using	dept_group_name	course_avg	teacher	class_name	time_inf	chn_name	form_s_name	moocs_teach	hours	form_s	tname	counter	deleteQ	option_code	tcode	scoreEnt	iCounter	limit_count_h	comment	acadm_term	generalCore	programs
	GU						10	0.20		通識		0SUG534			0		2.0				115	半			Introduction to University Studies	B		1195			0	N					◎限大一修習◎限體育系（學）選修			0			徐孟達		三 8-9 和平 體育館一2樓會議室	大學入門						0		通				50	非大一、非體育系的學生請先取得授課教師同意，並以授權碼方式加選。	1	B3	
	GU						10	0.20		通識		0SUG534			0		2.0				115	半			Introduction to University Studies	C		1196			0	N					◎限大一修習◎限競技系（學）選修			0			張恩崇		四 1-2 公館 理圖002	大學入門						0		通				50	非大一、非競技系的學生請先取得授課教師同意，並以授權碼方式加選。	1	B3	
	GU						10	0.20		通識		0SUG535			0		2.0				115	半			Introduction to University Studies	A		1197			0	N					◎限大一修習◎限美術系（學）選修			0			莊連東		四 6-7 和平 美101	大學入門						0		通				50	限美術學系(水墨畫組)選修，非大一、非美術學系水墨畫組學生請先取得授課教師同意，並以授權碼方式加選。	1	B3	
	GU						10	0.20		通識		0SUG535			0		2.0				115	半			Introduction to University Studies	B		1198			0	N					◎限大一修習◎限美術系（學）選修			0			黃進龍		四 6-7 和平 美601	大學入門						0		通				50	限美術學系(繪畫組)選修，非大一、非美術學系繪畫組學生請先取得授課教師同意，並以授權碼方式加選。	1	B3	
	GU						10	0.20		通識		0SUG535			0		2.0				115	半			Introduction to University Studies	C		1199			0	N					◎限大一修習◎限設計系（學）選修			0			黃莉庭		三 8-9 和平 設計系2A教室	大學入門						0		通				50	限設計系(學)選修，非大一、非設計系學生請先取得授課教師同意，並以授權碼方式加選。	1	B3	
	GU						10	0.20		通識		0SUG536			0		2.0				115	半			Introduction to University Studies	A		1200			0	N					◎限大一修習◎限音樂系（學）選修			0			吳佩蓉		二 3-4 和平 綜202演講廳	大學入門						0		通				50	限音樂系修習。	1	B3	
	GU						10	0.20		通識		0SUG536			0		2.0				115	半			Introduction to University Studies	B		1201			0	N					◎限大一修習◎限表藝系（學）選修			0			張洪誠		一 5-6 和平 表藝中心	大學入門						0		通				50	限表演藝術學系，非表演藝術學系學生請先取得授課教師同意，並以授權碼方式加選。	1	B3	
	GU						10	0.20		通識		0SUG537			0		2.0				115	半			Introduction to University Studies	A		1202			1	N					◎限企管系（學）選修			-1			黃浩霆		三 3-4 和平 美101	大學入門						0		通				50	中文授課/企管系中文組學生請選修大學入門A班	1	B3	
	GU						10	0.20		通識		0SUG537			0		2.0				115	半			Introduction to University Studies	B		1203			19	N		是			◎限企管系（學）選修			-12			黃浩霆		一 A-B 和平 教103	大學入門						7		通				50	英文授課/企管系英文組學生請選修大學入門B班	1	B3	
	GU						3	0.07		通識		0SUG538			0		2.0				115	半			Introduction to University Studies	A		1204			3	N					◎限東亞系（學）選修			-1			林昌平		一 9-10 和平 教202會議廳	大學入門						2		通				42	限東亞系修習。中文授課	1	B3	
	GU						5	0.10		通識		0SUG538			0		2.0				115	半			Introduction to University Studies	B		1205			9	N					◎限大一修習◎限華語系（學）「國際華語與文化組」選修			-5			吳馥如		三 1-2 和平 博413	大學入門						4		通				50	限華語系（學）「國際華語與文化組」選修 非大一、非本組的學生請先取得授課教師同意，並以授權碼方式加選。中文授課。	1	B3	
	GU						3	0.09		通識		0SUG538			0		2.0				115	半			Introduction to University Studies	D		1206			0	N		是			◎限大一修習◎限全球研究學位學程（學）選修			0			鄭怡庭		一 9-10 和平 美405	大學入門						0		通				32	本課程限大一且為全球學士學位學程學生選修，其他學生請先取得授課教師同意，並以授權碼加選。	1	B3	
	GU						50	0.00		通識		0SUG539			0		2.0				115	半			Self-Directed Learning: Inquiry Study			1207			7	N					允許重複修			-7			聶西平		三 A-B 和平 教802	自主學習：專題探究						0		通				0	計畫：從幼兒與家庭科學觀點看厭兒氛圍、親職壓力與幼兒發展 。	1	C1	
	GU						36	0.00		通識		0SUG542			0		2.0				115	半			Self-Directed Learning: Guided Study	A		1208			0	N								0			方偉達		三 A-B 公館 Ｓ505	自主學習：自主探究						0		通				0	本課程採全授權碼選課，自115年6月15日起受理申請。申請者須於開學前（115年8月21日前）繳交自主學習計畫書，逾期不予受理。授課教師將於開學前一週通知審核結果，審核通過者於開學第一週發放授權碼。計畫書請寄送至 m.tsai@ntnu.edu.tw。	1	C1	
	GU						18	0.00		通識		0SUG542			0		2.0				115	半			Self-Directed Learning: Guided Study	B		1209			6	N								-6			釋見見		四 8-9 和平 綜602	自主學習：自主探究						0		通				0	釋見見。本課程為全授權碼選課，115/6/15起即受理申請，繳交計畫期限為開學前1個月(115/8/7前)，於開學前一周通知申請學生審核結果，通過者於開學第一周發放授權碼。逾期不予受理。計畫書請email 至jianjianct@gmail.com及m.tsai@ntnu.edu.tw 。	1	C1	
	H						10	0.40		科技學院		H5M0001			0		4.0				115	半			Independent Study			1210			0	N		是						0			洪翊軒		六 0-3 和平 教室自排	專題研究						0		必				50		1		
	HD70						10	0.20		工教系（博）		IED0016			0		3.0				115	半			Courseware Design in Multi-media			1211			5	N					◎課程開放上修			-1			郭金國		一 6-8 和平 鑄造場	電腦多媒體教材設計研究						4		選				50		1		
	HD70						10	0.20		工教系（博）		IED0064			0		2.0				115	半			Special Topics in Technical Vocational Education in European and American Countries			1212			2	N		是			◎課程開放上修			-1			宋修德		一 7-8 和平 研討四	歐美地區技職教育專題						1		選				50		1		
	HD70						10	0.20		工教系（博）		IED0075			0		2.0				115	半			Philosophy of Technological and Vocational Education			1213			3	N		是			◎課程開放上修			-1			胡茹萍		二 2-3 和平 研討四	技職教育哲學						2		必				50		1		
	HD70						10	0.20		工教系（博）		IED0106			0		2.0				115	半			Industry-academy Cooperation in Technological and Vocational Education			1214			2	N					◎課程開放上修			-1			曾璧光		一 3-4 和平 研討三	技職教育產學合作						1		選				50		1		
	HD70						10	0.20		工教系（博）		IED0111			0		1.0				115	半			Seminar (III)			1215			3	N		是			◎必須先修過【IED0117  書報討論（一）】 ◎課程開放上修			-2			胡茹萍		二 4 和平 研討三	書報討論（三）						1		必				50		1		
	HD70						10	0.20		工教系（博）		IED0117			0		1.0				115	半			Seminar (I)			1216			5	N		是			◎課程開放上修			-2			曾璧光		一 2 和平 研討三	書報討論（一）						3		必				50		1		
	HD70						10	0.20		工教系（博）		IED0123			3		2.0				115	半			Special Topics in Teaching Methods of Technical-Vocational Education			1217			7	N		是			◎課程開放上修			-4			詹育		二 6-7 和平 研討四	技職教育教學法專題研究						3		選				50		1		
	HD70						10	0.20		工教系（博）		IED0128			0		2.0				115	半			Studies in Assessment of Technological Vocational Education			1218			5	N		是			◎課程開放上修			-2			李懿芳		二 8-9 和平 研討三	技職教育評鑑專題研究						3		選				50		1		
	HD71						5	0.17		科技系（博）		ITD0022			3		3.0				115	半			Special Topics in Strategic Human Resource Development			1219			2	N					◎課程不開放上修			0			陳怡靜		四 2-4 和平 科技系TB211教室	策略性人力資源發展專題研究						2		選				30		1		
	HD71						3	0.10		科技系（博）		ITD0043			5		3.0				115	半			Special Topics on Technology and Engineering Teacher Education			1220			2	N					◎課程不開放上修			0			林坤誼		四 2-4 和平 科技系TA513教室	科技與工程師資教育專題研究						2		選				30		1		
	HD71						3	0.10		科技系（博）		ITD0045			0		3.0				115	半			Special Topics on Network Application in Technology and Engineering Education			1221			1	N					◎課程開放上修			0			丁玉良		五 7-9 和平 科技系TB211教室	網路在科技與工程教育之應用專題研究						1		選				30		1		
	HM70						10	0.20		工教系（碩）		IEM0001			0		2.0				115	半			Educational Statistics			1222			5	N					◎課程開放上修			0			李懿芳		二 6-7 和平 研討六	教育統計學						5		必				50		1		
	HM70						10	0.20		工教系（碩）		IEM0002			0		2.0				115	半			Research Methods in Industrial Education (I)			1223			2	N					◎課程開放上修			0			詹育		二 3-4 和平 研討二	工業教育研究法（一）						2		必				50		1		
	HM70						10	0.20		工教系（碩）		IEM0004			0		1.0				115	半			Seminar on Vocational Technical (I)			1224			1	N					◎課程開放上修			0			詹育		三 7 和平 研討六	書報討論－技職教育（一）						1		必				50		1		
	HM70						10	0.20		工教系（碩）		IEM0193			0		3.0				115	半			Engineering Material			1225			7	N					◎課程開放上修			-1			郭金國		五 6-8 和平 研討六	工程材料研究						6		選				50		1		
	HM70						10	0.20		工教系（碩）		IEM0334			0	是	1.0				115	半	蘇友珊		Enterprise Practice			1226			4	N					◎課程開放上修			0			蘇友珊		三 1-2 和平 研討六	企業實習						4		選				50		1		
	HM70						10	0.20		工教系（碩）		IEM0377			0		1.0				115	半			Seminar on Vocational Technical  (III)			1227			1	N					◎課程開放上修			0			曾璧光		三 8 和平 研討六	書報討論－技職教育（三）						1		必				50		1		
	HM70						10	0.20		工教系（碩）		IEM0387			0		1.0				115	半			Seminar on Technological Application Management(III)			1228			9	N					◎課程開放上修			0			蘇友珊		三 8 和平 研討二	書報討論－科技應用管理（三）						9		必				50		1		
	HM70						10	0.20		工教系（碩）		IEM0395			0		1.0				115	半			Seminar on Technological Application Management(I)			1229			1	N					◎課程開放上修			0			蘇友珊		三 7 和平 研討二	書報討論－科技應用管理（一）						1		必				50		1		
	HM70						10	0.20		工教系（碩）		IEM0404			0		2.0				115	半			Technical-Vocational Education Administration and Supervision			1230			1	N					◎課程開放上修			0			曾璧光		一 8-9 和平 研討二	技職教育行政與視導研究						1		選				50		1		
	HM70						10	0.20		工教系（碩）		IEM0408			0		2.0				115	半			Test and Measurement Assessment of Technical-Vocational Education			1231			0	N					◎課程開放上修			0			吳明振		三 9-10 和平 研討六	技職教育測驗與評量研究						0		選				50		1		
	HM70						10	0.20		工教系（碩）		IEM0412			0		2.0				115	半			Technical-Vocational Education Law			1232			0	N					◎課程開放上修			0			胡茹萍		二 7-8 和平 研討二	技職教育法規研究						0		選				50		1		
	HM70						10	0.20		工教系（碩）		IEC0003			0		2.0				115	半			Studies in Learning Theory of Technological and Vocational Education			1233			2	N		是	8		◎課程開放上修			-1			宋修德	碩博	一 3-4 和平 研討四	技職教育學習理論研究						1		選				50		1		
	HM70						10	0.20		工教系（碩）		IEC0021			0		2.0				115	半			Strategic Management			1234			2	N			8		◎課程開放上修			0			蘇友珊	碩博	一 3-4 和平 研討二	策略管理						2		必				50		1		
	HM70						10	0.20		工教系（碩）		IEC8011			0		3.0				115	半			New Product Planning and Analysis			1235			7	N			8		◎課程開放上修			0			周明	碩博	五 A-C 和平 研討二	新產品企劃與分析						7		選				50		1		
	HM70						10	0.20		工教系（碩）		IEC8012			0		2.0				115	半			A Research on Applying Artificial Intelligence on Technological and Vocational Education			1236			9	N			8		◎課程開放上修			-1			周明	碩博	一 A-B 和平 研討二	人工智慧在技職教育的應用研究						8		選				50		1		
	HM70						10	0.20		工教系（碩）		IEC8013			0		3.0				115	半			Special Topics in Digitalized Learning of Technical-Vocational Education			1237			4	N			8		◎課程開放上修			0			周明	碩博	四 A-C 和平 研討三	技職教育數位化學習專題研究						4		選				50		1		
	HM70						10	0.20		工教系（碩）		IEC8018			0		2.0				115	半			Innovation Management			1238			2	N			8		◎課程開放上修			0			蘇友珊	碩博	一 5-6 和平 研討六	創新管理						2		必				50		1		
	HM71						5	0.17		科技系（碩）		ITM0062			0		3.0				115	半			Study in Human Performance Technology			1239			5	N					◎課程不開放上修			-1			嚴萬軒		一 7-9 和平 科技系TA513教室	人力績效科技研究						4		選				30		1		
	HM71						5	0.17		科技系（碩）		ITM0066			3		3.0				115	半			Instructional strategies in Web-based Instruction			1240			16	N					◎課程開放上修			-2			嚴萬軒		三 2-4 和平 科技系TA509教室	網路教學策略研究						14		選				30		1		
	HM71						5	0.17		科技系（碩）		ITM0095			0		3.0				115	半			Studies in Development & Evaluation for Technology and Engineering Curriculum			1241			3	N					◎課程開放上修			0			游光昭		二 2-4 和平 科技系TB211教室	科技與工程課程發展及評鑑研究						3		選				30		1		
	HM71						5	0.17		科技系（碩）		ITM0096			5		3.0				115	半			Studies in Strategies for Technology and Engineering Instruction			1242			4	N					◎課程開放上修			-1			林坤誼		三 2-4 和平 科技系TB211教室	科技與工程教學策略研究						3		選				30		1		
	HM71						0	0.00		科技系（碩）		ITM0098			0		3.0				115	半			Studies in Technology and Engineering Education in High Schools			1243			1	N					◎課程開放上修			0			林弘昌		一 2-4 和平 科技系TC501教室	中學科技與工程教育研究						1		選				30		1		
	HM71						5	0.17		科技系（碩）		ITM0100			3		3.0				115	半			Studies in Human Resource Management			1244			11	N					◎課程不開放上修			-4			陳怡靜		四 7-9 和平 科技系TA513教室	人力資源管理研究						7		選				30		1		
	HM71						5	0.17		科技系（碩）		ITC8002			2		3.0				115	半			Academic Writing for Educational Technology Research			1245			2	N		是	8		◎課程不開放上修			0			許庭嘉	碩博	二 7-9 和平 科技系TA513教室	科技英文論文寫作						2		選				30		1		
